game_id,date,season,home_team,home_team_id,away_team,away_team_id,home_score,away_score,home_win,season_type
0022500423,2025-12-26,2025,ATL,1610612737,MIA,1610612748,111,126,0,regular
0022500424,2025-12-26,2025,ORL,1610612753,CHA,1610612766,105,120,0,regular
0022500425,2025-12-26,2025,WAS,1610612764,TOR,1610612761,138,117,1,regular
0022500426,2025-12-26,2025,IND,1610612754,BOS,1610612738,122,140,0,regular
0022500427,2025-12-26,2025,CHI,1610612741,PHI,1610612755,109,102,1,regular
0022500428,2025-12-26,2025,MEM,1610612763,MIL,1610612749,125,104,1,regular
0022500429,2025-12-26,2025,NOP,1610612740,PHX,1610612756,108,115,0,regular
0022500430,2025-12-26,2025,UTA,1610612762,DET,1610612765,131,129,1,regular
0022500431,2025-12-26,2025,POR,1610612757,LAC,1610612746,103,119,0,regular
0022500432,2025-12-27,2025,SAC,1610612758,DAL,1610612742,113,107,1,regular
0022500433,2025-12-27,2025,ORL,1610612753,DEN,1610612743,127,126,1,regular
0022500434,2025-12-27,2025,NOP,1610612740,PHX,1610612756,114,123,0,regular
0022500435,2025-12-27,2025,ATL,1610612737,NYK,1610612752,125,128,0,regular
0022500436,2025-12-27,2025,MIA,1610612748,IND,1610612754,142,116,1,regular
0022500437,2025-12-27,2025,CHI,1610612741,MIL,1610612749,103,112,0,regular
0022500438,2025-12-27,2025,HOU,1610612745,CLE,1610612739,117,100,1,regular
0022500439,2025-12-27,2025,MIN,1610612750,BKN,1610612751,107,123,0,regular
0022500440,2025-12-27,2025,SAS,1610612759,UTA,1610612762,114,127,0,regular
0022500441,2025-12-28,2025,TOR,1610612761,GSW,1610612744,141,127,1,regular
0022500442,2025-12-28,2025,OKC,1610612760,PHI,1610612755,129,104,1,regular
0022500443,2025-12-28,2025,WAS,1610612764,MEM,1610612763,116,112,1,regular
0022500444,2025-12-28,2025,POR,1610612757,BOS,1610612738,114,108,1,regular
0022500445,2025-12-28,2025,LAC,1610612746,DET,1610612765,112,99,1,regular
0022500446,2025-12-28,2025,LAL,1610612747,SAC,1610612758,125,101,1,regular
0022500447,2025-12-29,2025,CHA,1610612766,MIL,1610612749,113,123,0,regular
0022500448,2025-12-29,2025,WAS,1610612764,PHX,1610612756,101,115,0,regular
0022500449,2025-12-29,2025,BKN,1610612751,GSW,1610612744,107,120,0,regular
0022500450,2025-12-29,2025,MIA,1610612748,DEN,1610612743,147,123,1,regular
0022500451,2025-12-29,2025,TOR,1610612761,ORL,1610612753,107,106,1,regular
0022500452,2025-12-29,2025,CHI,1610612741,MIN,1610612750,101,136,0,regular
0022500453,2025-12-29,2025,HOU,1610612745,IND,1610612754,126,119,1,regular
0022500454,2025-12-29,2025,NOP,1610612740,NYK,1610612752,125,130,0,regular
0022500455,2025-12-29,2025,OKC,1610612760,ATL,1610612737,140,129,1,regular
0022500456,2025-12-29,2025,SAS,1610612759,CLE,1610612739,101,113,0,regular
0022500457,2025-12-29,2025,POR,1610612757,DAL,1610612742,125,122,1,regular
0022500458,2025-12-30,2025,MEM,1610612763,PHI,1610612755,136,139,0,regular
0022500459,2025-12-30,2025,UTA,1610612762,BOS,1610612738,119,129,0,regular
0022500460,2025-12-30,2025,LAL,1610612747,DET,1610612765,106,128,0,regular
0022500461,2025-12-30,2025,LAC,1610612746,SAC,1610612758,131,90,1,regular
0022500462,2025-12-31,2025,CHA,1610612766,GSW,1610612744,125,132,0,regular
0022500463,2025-12-31,2025,ATL,1610612737,MIN,1610612750,126,102,1,regular
0022500464,2025-12-31,2025,IND,1610612754,ORL,1610612753,110,112,0,regular
0022500465,2025-12-31,2025,CLE,1610612739,PHX,1610612756,129,113,1,regular
0022500466,2025-12-31,2025,CHI,1610612741,NOP,1610612740,134,118,1,regular
0022500467,2025-12-31,2025,SAS,1610612759,NYK,1610612752,134,132,1,regular
0022500468,2025-12-31,2025,TOR,1610612761,DEN,1610612743,103,106,0,regular
0022500469,2025-12-31,2025,MIL,1610612749,WAS,1610612764,113,114,0,regular
0022500470,2025-12-31,2025,OKC,1610612760,POR,1610612757,124,95,1,regular
0022500471,2026-01-01,2025,BKN,1610612751,HOU,1610612745,96,120,0,regular
0022500472,2026-01-01,2025,DET,1610612765,MIA,1610612748,112,118,0,regular
0022500473,2026-01-01,2025,DAL,1610612742,PHI,1610612755,108,123,0,regular
0022500474,2026-01-01,2025,SAC,1610612758,BOS,1610612738,106,120,0,regular
0022500475,2026-01-01,2025,LAC,1610612746,UTA,1610612762,118,101,1,regular
0022500476,2026-01-02,2025,IND,1610612754,SAS,1610612759,113,123,0,regular
0022500477,2026-01-02,2025,WAS,1610612764,BKN,1610612751,119,99,1,regular
0022500478,2026-01-02,2025,CLE,1610612739,DEN,1610612743,113,108,1,regular
0022500479,2026-01-02,2025,NYK,1610612752,ATL,1610612737,99,111,0,regular
0022500480,2026-01-02,2025,CHI,1610612741,ORL,1610612753,121,114,1,regular
0022500481,2026-01-02,2025,MIL,1610612749,CHA,1610612766,122,121,1,regular
0022500482,2026-01-02,2025,NOP,1610612740,POR,1610612757,109,122,0,regular
0022500483,2026-01-02,2025,PHX,1610612756,SAC,1610612758,129,102,1,regular
0022500484,2026-01-02,2025,GSW,1610612744,OKC,1610612760,94,131,0,regular
0022500485,2026-01-02,2025,LAL,1610612747,MEM,1610612763,128,121,1,regular
0022500486,2026-01-03,2025,MIA,1610612748,MIN,1610612750,115,125,0,regular
0022500487,2026-01-03,2025,NYK,1610612752,PHI,1610612755,119,130,0,regular
0022500488,2026-01-03,2025,TOR,1610612761,ATL,1610612737,134,117,1,regular
0022500489,2026-01-03,2025,CHI,1610612741,CHA,1610612766,99,112,0,regular
0022500490,2026-01-03,2025,SAS,1610612759,POR,1610612757,110,115,0,regular
0022500491,2026-01-03,2025,DAL,1610612742,HOU,1610612745,110,104,1,regular
0022500492,2026-01-03,2025,GSW,1610612744,UTA,1610612762,123,114,1,regular
0022500493,2026-01-03,2025,LAC,1610612746,BOS,1610612738,115,146,0,regular
0022500494,2026-01-04,2025,CLE,1610612739,DET,1610612765,110,114,0,regular
0022500495,2026-01-04,2025,ORL,1610612753,IND,1610612754,135,127,1,regular
0022500496,2026-01-04,2025,BKN,1610612751,DEN,1610612743,127,115,1,regular
0022500497,2026-01-04,2025,MIA,1610612748,NOP,1610612740,125,106,1,regular
0022500498,2026-01-04,2025,WAS,1610612764,MIN,1610612750,115,141,0,regular
0022500499,2026-01-04,2025,PHX,1610612756,OKC,1610612760,108,105,1,regular
0022500500,2026-01-04,2025,SAC,1610612758,MIL,1610612749,98,115,0,regular
0022500501,2026-01-04,2025,LAL,1610612747,MEM,1610612763,120,114,1,regular
0022500502,2026-01-05,2025,DET,1610612765,NYK,1610612752,121,90,1,regular
0022500503,2026-01-05,2025,BOS,1610612738,CHI,1610612741,115,101,1,regular
0022500504,2026-01-05,2025,TOR,1610612761,ATL,1610612737,118,100,1,regular
0022500505,2026-01-05,2025,HOU,1610612745,PHX,1610612756,100,97,1,regular
0022500506,2026-01-05,2025,OKC,1610612760,CHA,1610612766,97,124,0,regular
0022500507,2026-01-05,2025,PHI,1610612755,DEN,1610612743,124,125,0,regular
0022500508,2026-01-05,2025,LAC,1610612746,GSW,1610612744,103,102,1,regular
0022500509,2026-01-05,2025,POR,1610612757,UTA,1610612762,137,117,1,regular
0022500510,2026-01-06,2025,IND,1610612754,CLE,1610612739,116,120,0,regular
0022500511,2026-01-06,2025,WAS,1610612764,ORL,1610612753,120,112,1,regular
0022500512,2026-01-06,2025,MEM,1610612763,SAS,1610612759,106,105,1,regular
0022500513,2026-01-06,2025,MIN,1610612750,MIA,1610612748,122,94,1,regular
0022500514,2026-01-06,2025,NOP,1610612740,LAL,1610612747,103,111,0,regular
0022500515,2026-01-06,2025,SAC,1610612758,DAL,1610612742,98,100,0,regular
0022500516,2026-01-07,2025,CHA,1610612766,TOR,1610612761,96,97,0,regular
0022500517,2026-01-07,2025,DET,1610612765,CHI,1610612741,108,93,1,regular
0022500518,2026-01-07,2025,PHI,1610612755,WAS,1610612764,131,110,1,regular
0022500519,2026-01-07,2025,ATL,1610612737,NOP,1610612740,117,100,1,regular
0022500520,2026-01-07,2025,BOS,1610612738,DEN,1610612743,110,114,0,regular
0022500521,2026-01-07,2025,BKN,1610612751,ORL,1610612753,103,104,0,regular
0022500522,2026-01-07,2025,NYK,1610612752,LAC,1610612746,123,111,1,regular
0022500523,2026-01-07,2025,SAS,1610612759,LAL,1610612747,107,91,1,regular
0022500524,2026-01-07,2025,MEM,1610612763,PHX,1610612756,98,117,0,regular
0022500525,2026-01-07,2025,OKC,1610612760,UTA,1610612762,129,125,1,regular
0022500526,2026-01-07,2025,GSW,1610612744,MIL,1610612749,120,113,1,regular
0022500527,2026-01-07,2025,POR,1610612757,HOU,1610612745,103,102,1,regular
0022500528,2026-01-08,2025,CHA,1610612766,IND,1610612754,112,114,0,regular
0022500530,2026-01-08,2025,MIN,1610612750,CLE,1610612739,131,122,1,regular
0022500531,2026-01-08,2025,UTA,1610612762,DAL,1610612742,116,114,1,regular
0022500532,2026-01-09,2025,BOS,1610612738,TOR,1610612761,125,117,1,regular
0022500533,2026-01-09,2025,ORL,1610612753,PHI,1610612755,91,103,0,regular
0022500534,2026-01-09,2025,WAS,1610612764,NOP,1610612740,107,128,0,regular
0022500535,2026-01-09,2025,BKN,1610612751,LAC,1610612746,105,121,0,regular
0022500536,2026-01-09,2025,MEM,1610612763,OKC,1610612760,116,117,0,regular
0022500537,2026-01-09,2025,DEN,1610612743,ATL,1610612737,87,110,0,regular
0022500538,2026-01-09,2025,PHX,1610612756,NYK,1610612752,112,107,1,regular
0022500539,2026-01-09,2025,GSW,1610612744,SAC,1610612758,137,103,1,regular
0022500540,2026-01-09,2025,POR,1610612757,HOU,1610612745,111,105,1,regular
0022500541,2026-01-09,2025,LAL,1610612747,MIL,1610612749,101,105,0,regular
0022500542,2026-01-10,2025,CLE,1610612739,MIN,1610612750,146,134,1,regular
0022500543,2026-01-10,2025,IND,1610612754,MIA,1610612748,123,99,1,regular
0022500544,2026-01-10,2025,DET,1610612765,LAC,1610612746,92,98,0,regular
0022500545,2026-01-10,2025,BOS,1610612738,SAS,1610612759,95,100,0,regular
0022500546,2026-01-10,2025,CHI,1610612741,DAL,1610612742,125,107,1,regular
0022500547,2026-01-10,2025,UTA,1610612762,CHA,1610612766,95,150,0,regular
0022500548,2026-01-11,2025,ORL,1610612753,NOP,1610612740,128,118,1,regular
0022500549,2026-01-11,2025,MEM,1610612763,BKN,1610612751,103,98,1,regular
0022500550,2026-01-11,2025,TOR,1610612761,PHI,1610612755,116,115,1,regular
0022500551,2026-01-11,2025,POR,1610612757,NYK,1610612752,114,123,0,regular
0022500552,2026-01-11,2025,MIN,1610612750,SAS,1610612759,104,103,1,regular
0022500553,2026-01-11,2025,OKC,1610612760,MIA,1610612748,124,112,1,regular
0022500554,2026-01-11,2025,DEN,1610612743,MIL,1610612749,108,104,1,regular
0022500555,2026-01-11,2025,PHX,1610612756,WAS,1610612764,112,93,1,regular
0022500556,2026-01-11,2025,GSW,1610612744,ATL,1610612737,111,124,0,regular
0022500557,2026-01-11,2025,SAC,1610612758,HOU,1610612745,111,98,1,regular
0022500558,2026-01-12,2025,CLE,1610612739,UTA,1610612762,112,123,0,regular
0022500559,2026-01-12,2025,IND,1610612754,BOS,1610612738,98,96,1,regular
0022500560,2026-01-12,2025,TOR,1610612761,PHI,1610612755,102,115,0,regular
0022500561,2026-01-12,2025,DAL,1610612742,BKN,1610612751,113,105,1,regular
0022500562,2026-01-12,2025,SAC,1610612758,LAL,1610612747,124,112,1,regular
0022500563,2026-01-12,2025,LAC,1610612746,CHA,1610612766,117,109,1,regular
0022500564,2026-01-13,2025,MIA,1610612748,PHX,1610612756,127,121,1,regular
0022500565,2026-01-13,2025,HOU,1610612745,CHI,1610612741,119,113,1,regular
0022500566,2026-01-13,2025,MIL,1610612749,MIN,1610612750,106,139,0,regular
0022500567,2026-01-13,2025,NOP,1610612740,DEN,1610612743,116,122,0,regular
0022500568,2026-01-13,2025,OKC,1610612760,SAS,1610612759,119,98,1,regular
0022500569,2026-01-13,2025,LAL,1610612747,ATL,1610612737,141,116,1,regular
0022500570,2026-01-13,2025,GSW,1610612744,POR,1610612757,119,97,1,regular
0022500571,2026-01-14,2025,IND,1610612754,TOR,1610612761,101,115,0,regular
0022500572,2026-01-14,2025,PHI,1610612755,CLE,1610612739,107,133,0,regular
0022500573,2026-01-14,2025,CHI,1610612741,UTA,1610612762,128,126,1,regular
0022500574,2026-01-14,2025,NOP,1610612740,BKN,1610612751,116,113,1,regular
0022500575,2026-01-14,2025,DAL,1610612742,DEN,1610612743,109,118,0,regular
0022500576,2026-01-14,2025,SAC,1610612758,NYK,1610612752,112,101,1,regular
0022500577,2026-01-14,2025,LAC,1610612746,WAS,1610612764,119,105,1,regular
0022500579,2026-01-15,2025,DET,1610612765,PHX,1610612756,108,105,1,regular
0022500580,2026-01-15,2025,MIA,1610612748,BOS,1610612738,114,119,0,regular
0022500581,2026-01-15,2025,HOU,1610612745,OKC,1610612760,91,111,0,regular
0022500582,2026-01-15,2025,SAS,1610612759,MIL,1610612749,119,101,1,regular
0022500583,2026-01-15,2025,DAL,1610612742,UTA,1610612762,144,122,1,regular
0022500584,2026-01-15,2025,GSW,1610612744,NYK,1610612752,126,113,1,regular
0022500585,2026-01-15,2025,POR,1610612757,ATL,1610612737,117,101,1,regular
0022500586,2026-01-15,2025,LAL,1610612747,CHA,1610612766,117,135,0,regular
